#! FIELDS time rct DeltaF_500_48177.1 DeltaF_500_51188.2 DeltaF_500_54199.3 DeltaF_500_57210.3 DeltaF_500_60221.4 DeltaF_535.526_48177.1 DeltaF_535.526_51188.2 DeltaF_535.526_54199.3 DeltaF_535.526_57210.3 DeltaF_535.526_60221.4 DeltaF_573.576_48177.1 DeltaF_573.576_51188.2 DeltaF_573.576_54199.3 DeltaF_573.576_57210.3 DeltaF_573.576_60221.4 DeltaF_614.33_48177.1 DeltaF_614.33_51188.2 DeltaF_614.33_54199.3 DeltaF_614.33_57210.3 DeltaF_614.33_60221.4 DeltaF_657.979_48177.1 DeltaF_657.979_51188.2 DeltaF_657.979_54199.3 DeltaF_657.979_57210.3 DeltaF_657.979_60221.4 DeltaF_704.73_48177.1 DeltaF_704.73_51188.2 DeltaF_704.73_54199.3 DeltaF_704.73_57210.3 DeltaF_704.73_60221.4 DeltaF_754.802_48177.1 DeltaF_754.802_51188.2 DeltaF_754.802_54199.3 DeltaF_754.802_57210.3 DeltaF_754.802_60221.4 DeltaF_808.432_48177.1 DeltaF_808.432_51188.2 DeltaF_808.432_54199.3 DeltaF_808.432_57210.3 DeltaF_808.432_60221.4 DeltaF_865.873_48177.1 DeltaF_865.873_51188.2 DeltaF_865.873_54199.3 DeltaF_865.873_57210.3 DeltaF_865.873_60221.4 DeltaF_927.395_48177.1 DeltaF_927.395_51188.2 DeltaF_927.395_54199.3 DeltaF_927.395_57210.3 DeltaF_927.395_60221.4 DeltaF_993.288_48177.1 DeltaF_993.288_51188.2 DeltaF_993.288_54199.3 DeltaF_993.288_57210.3 DeltaF_993.288_60221.4 DeltaF_1063.86_48177.1 DeltaF_1063.86_51188.2 DeltaF_1063.86_54199.3 DeltaF_1063.86_57210.3 DeltaF_1063.86_60221.4 DeltaF_1139.45_48177.1 DeltaF_1139.45_51188.2 DeltaF_1139.45_54199.3 DeltaF_1139.45_57210.3 DeltaF_1139.45_60221.4 DeltaF_1220.41_48177.1 DeltaF_1220.41_51188.2 DeltaF_1220.41_54199.3 DeltaF_1220.41_57210.3 DeltaF_1220.41_60221.4 DeltaF_1307.13_48177.1 DeltaF_1307.13_51188.2 DeltaF_1307.13_54199.3 DeltaF_1307.13_57210.3 DeltaF_1307.13_60221.4 DeltaF_1400_48177.1 DeltaF_1400_51188.2 DeltaF_1400_54199.3 DeltaF_1400_57210.3 DeltaF_1400_60221.4
#! SET print_stride  100
                    420                      0     -1596443.011315018     -1592048.870139819     -1587662.745064475      -1583286.77388651     -1578913.624106085     -1358879.047909134     -1354772.418039486     -1350677.206168773     -1346591.176030722     -1342508.054341805     -1137077.677631372     -1133236.622825632     -1129412.944455774     -1125597.631484739     -1121785.317283909     -929992.3511241813     -926397.5336230994      -922827.056682159     -919264.5182253264     -915705.1658985971     -736646.7118883607     -733281.0521714636     -729945.8927015332     -726619.3908137968     -723296.7066335713     -556130.6112148871     -552978.8840806922     -549860.6700555199      -546754.604189459     -543654.4767031223     -387594.5795976646     -384643.6361137203     -381724.0314514773     -378823.7388548877     -375934.3609216544     -230244.6778089826     -227483.6194250302       -224748.36718397      -222039.134213796     -219348.5510724952     -83339.61700987034     -80759.70219218814     -78201.00013009716     -75668.72353968448     -73160.46879166507      53807.40886400815      56216.50406926866      58607.21718310622      60973.74182055616      63318.20611419703       181845.055637129      184090.4118006541      186323.2587049323      188536.9765910556      190729.3102201249      301376.9700805017      303468.2563502356      305554.5296990756      307627.9650183158        309681.47206562      412969.5944002004      414921.0959312259      416870.3151701404      418811.7591399979      420737.4268968197      517156.7597594566      518978.7636961673       520799.414012804      522615.3589918652      524420.5408309925      614431.7222856972      616132.9142309345      617833.1946655773      619530.4328332555      621220.7821538259      705253.4327601033      706841.8182938155      708429.5513577994      710015.2007335871      711596.2715695396
                    424     -18.55409421549725      -1597074.59642845      -1592625.29430454     -1588216.369671896      -1583885.43607276     -1579602.969121359     -1359135.621267676     -1354970.261402966     -1350854.026201021     -1346787.842528318     -1342769.121071597     -1137072.513479554     -1133220.657460509     -1129396.963695618     -1125581.650629853     -1121770.533027541     -929976.3702020285     -926381.5526971534     -922811.0757562129     -919248.5372993804     -915689.1849726512     -736630.7314832534     -733265.0712455477     -729929.9117755878     -726603.4098878513     -723280.7257078442     -556114.6643966942     -552962.9031736024     -549844.6891313037     -546738.6232644076     -543638.4958992716     -387579.4867594477     -384627.6596386714     -381708.0525200386     -378807.7585348641     -375918.4031408976     -230235.5373152924     -227467.9521397022     -224732.9797790205     -222023.3041797932     -219333.5674385057     -83340.25874221476     -80748.10052043703     -78195.14632534987     -75657.29486665453     -73150.87589853794      53803.17201143721      56222.67396936818      58605.51564127538      60978.11230022644      63323.79025776251      181839.1041411763      184098.1966937072      186326.1184676723      188538.5780584514      190731.7405138937      301359.9181764623      303472.7977349547      305559.5502622779        307623.55076467      309671.6117329526      412934.6042471642       414911.958360092      416863.9149065164      418795.8664856428      420708.2031817801      517098.1262296429      518947.3214779143      520775.0205083048      522581.0050955107      524366.2633676727      614338.6247594961      616060.7193875903      617770.8822307641      619468.8241137911      621136.7973092437      705114.6587808694      706723.5704752607      708322.8790660705      709912.9653458381      711475.5750545152
                    428     -23.70378895023014      -1597272.11472477     -1592824.970673707      -1588441.76571476     -1584123.428067618     -1579852.965390001     -1359404.015038353     -1355248.900074127     -1351150.612514591     -1347092.487465132     -1343088.372212658     -1137383.964230187     -1133493.418848441     -1129648.348841861     -1125855.570939216     -1122103.172241376     -930127.1026499395     -926494.0948440373     -922907.9210694205     -919352.0156234191     -915837.3435397276     -736660.5919208503     -733275.3295703075     -729931.5819233072     -726604.5662831222     -723294.3629826453     -556114.6676270457     -552962.9033185339     -549844.6891391831      -546738.623266603     -543638.4959064636     -387579.4867594794     -384627.6596386739     -381708.0525200386     -378807.7585348641     -375918.4031408976     -230235.5373152924     -227467.9521397022     -224732.9797790205     -222023.3041797932     -219333.5674385057     -83340.25874221476     -80748.10052043703     -78195.14632534987     -75657.29486665453     -73150.87589853794      53803.17201143721      56222.67396936818      58605.51564127538      60978.11230022644      63323.79025776251      181839.1041411763      184098.1966937072      186326.1184676723      188538.5780584514      190731.7405138937      301359.9181764623      303472.7977349547      305559.5502622779        307623.55076467      309671.6117329526      412934.6042471642       414911.958360092      416863.9149065164      418795.8664856428      420708.2031817801      517098.1262296429      518947.3214779143      520775.0205083048      522581.0050955107      524366.2633676727      614338.6247594961      616060.7193875903      617770.8822307641      619468.8241137911      621136.7973092437      705114.6587808694      706723.5704752607      708322.8790660705      709912.9653458381      711475.5750545152
                    432     -16.69509089245877     -1597356.079722279     -1592909.170587837     -1588535.803149653     -1584226.236209931     -1579956.407785562      -1359508.13528653     -1355351.724491502     -1351248.855605733      -1347203.01596058     -1343210.164797179     -1137492.930235094     -1133610.453689528     -1129773.250095368     -1125980.296832881       -1122235.4156632     -930247.8656847049     -926624.2993370855     -923035.9866162142     -919487.4427197131     -915980.4930429904     -736790.7600596241     -733402.5334088519      -730050.970631682     -726738.1133236294     -723457.2971053604     -556202.7396709672     -553033.3108227188     -549899.7971188496     -546802.7726509124     -543737.6424206594     -387624.2227937321     -384662.1067519441     -381734.3010954623     -378835.7334066035     -375964.8895124923     -230255.2740662771     -227485.1123794739     -224749.7303492019     -222040.8179077936     -219358.3510591261     -83347.54465500265     -80757.66585862133     -78200.76633915484     -75669.62078112153     -73166.23372506787      53799.87604203152      56217.71361719236      58607.32726513047      60974.49716826295      63318.53366852349      181836.0878738061      184094.0250813833      186327.4360060647      188539.2056721793      190732.5512331744      301360.5268743976      303472.8709281153      305561.5069017602      307626.7147034294      309672.7467694342      412938.2417184343      414912.8433227819      416867.1986200905      418798.9557999296      420710.5000594655      517102.1010563826      518948.8160607183      520777.2158026039      522581.8811655258      524369.7483880249      614343.0341498628      616066.3762498085      617776.5236522408      619467.8847776181      621139.9910262922      705121.6618790749      706730.4694458407       708329.048271689      709909.2706024635      711473.8281705778
                    436      -10.8195917289071     -1597349.898367577     -1592908.134457923     -1588535.408192726     -1584224.535266719     -1579951.919210175     -1359502.368481255     -1355349.694963628      -1351249.66895199     -1347212.950646233     -1343217.965280909     -1137499.331155124     -1133614.060944315     -1129775.042998305     -1125992.394893506     -1122255.161360097     -930257.6744502593     -926627.4929842398     -923040.8409668606     -919497.7983703581      -915996.437043063      -736801.415616978     -733408.1164224062     -730055.7291954427      -726744.794467009     -723466.4604323846     -556210.8016945198     -553040.7905739516     -549903.4818322252     -546807.8925145947      -543743.570655206     -387630.6416420619     -384667.7177060607      -381738.017999192     -378842.1905144717     -375973.9720036917     -230257.0745672558     -227489.6028219825     -224753.6774898813     -222046.5042660209      -219368.410279288     -83347.35760689985     -80760.10114553991       -78202.180489765     -75672.13363852265     -73169.40589855268      53798.47093611075      56216.33519481008      58607.64973476795      60974.46426902067      63315.89873193628      181831.3068180159      184091.7660487426      186326.0441381142       188537.612796311        190727.31102222       301354.694691581       303467.433685994      305555.8045308397      307621.6356326848       309668.409165842      412932.7841854326      414906.2175890969      416857.3305608989       418789.346880539      420703.6102737057      517092.4304866003      518938.5670662035      520761.8496517378      522567.6309711933      524357.3146481127      614331.4117741399      616055.9742573031       617759.989784574      619448.7168931471      621122.7701470321      705108.6786652663      706718.6690490349      708311.3381119086      709890.1025532247      711456.2197653473
                    440     -5.601703530750941     -1597343.014454364     -1592901.469334298      -1588531.68948092     -1584221.490686937     -1579948.226468692     -1359495.718386923     -1355343.073872344     -1351246.916543632     -1347213.355560017     -1343217.666564349     -1137492.635160146     -1133607.438544012     -1129770.083685087     -1125991.092653693     -1122254.424077979     -930250.7940204154     -926620.6259872223     -923034.5824244833     -919493.0780576942     -915995.2809957325     -736794.9154788877     -733401.3724508962     -730049.1562200363     -726738.2150430229     -723461.3828758139     -556206.8308144227     -553035.8193546254     -549899.7079810845     -546802.9507002735     -543738.3926228894     -387628.6242656691     -384665.2133440695     -381735.7691730506     -378839.9062687749     -375971.8968504771     -230255.9757278299     -227488.6374118715     -224752.1516257866      -222045.367052111     -219365.6669579125     -83346.93090789815     -80760.04032832164     -78201.69128479577     -75672.17824259428     -73167.82968476508      53799.29534564028      56215.97987232943       58607.3549952988      60973.00598367394      63314.02960716801      181830.7816418346      184089.5872485171      186324.3159190221      188535.3932963162      190723.9668815675      301352.1515759832      303463.7187609016      305552.9428180113      307620.2426027278      309666.5339095328      412930.2742565502      414903.1751301945      416855.6930549669      418788.3528420701      420702.3253400949      517091.8405428312      518937.1788544666      520761.5095434207      522567.5818200579      524356.6960741449      614330.4173990678      616055.4066004851      617760.1447719894      619449.1606225441      621122.1982444648      705107.0761656933      706718.5101790288      708311.6843068791      709890.9858798571       711456.402206432
                    444     -3.875523284236317      -1597339.96244594     -1592898.838445043     -1588529.490162033     -1584219.677456447     -1579946.583484486     -1359492.633558712     -1355340.563643219      -1351246.10463011     -1347211.995107268     -1343215.987182433     -1137489.723288904     -1133604.904913622     -1129768.963874772     -1125990.020796789      -1122254.39162669     -930248.6454363865     -926618.0654723771     -923033.1821831936     -919492.4814888244     -915994.7943560017     -736792.9900040257     -733399.6305794445     -730047.6336096914     -726736.8784987287     -723460.6402788816     -556205.9517465697     -553034.4775029243     -549898.6364503341     -546801.5943773282     -543737.0048198886     -387627.6805930099     -384664.3592841882     -381735.6979548738      -378839.947446221     -375970.9819680386     -230256.2654113685     -227488.2141627526     -224751.5322605288     -222044.7364347167     -219364.3140090103     -83347.05915550895     -80759.83766567503     -78201.47610823475     -75671.58220758193      -73166.5235429116      53798.35184537098      56215.92688457454      58607.44027452209       60972.9875549233      63314.26578941236      181829.4184160692      184089.3556854285      186324.0164420225      188535.3872053188      190723.9078879643      301351.0884038581      303463.2412975773      305551.9402844645      307619.5052860035      309666.3276793072       412929.322745826      414902.7845420438      416855.1204339869      418788.0431153125      420701.7025322908      517091.3818988891      518936.1652018022      520760.9508084693      522567.8911424237      524357.0153608271      614330.7607488293      616054.7777453788      617760.0620439698      619449.5111574327      621122.6110800483      705107.6415386386      706718.9290602772      708312.4889505925      709891.5928389565      711456.4366070993
                    448     -3.265373467926231     -1597338.435813668     -1592897.353810627     -1588527.800471639      -1584217.92239289     -1579944.822676436     -1359490.880550085      -1355338.85727335     -1351244.718229255     -1347210.492820406     -1343214.394438405     -1137488.120519036     -1133603.458222071     -1129767.823069381      -1125989.19332095     -1122252.864844445     -930247.2114125874     -926616.8107063271     -923032.7992035712     -919492.2197725459     -915994.1908066773     -736791.9812226576     -733398.4390188414     -730047.8929410259     -726737.1256568795     -723461.5690493173     -556205.6908122498     -553034.0861573557     -549898.9633050148     -546802.5929027995     -543738.5273977271     -387628.6114176326     -384665.0721397756     -381736.1632641138     -378839.6166857468     -375971.6006488722     -230257.2890843574     -227488.8945389703     -224751.7825240066     -222044.2953667894     -219364.3734287139     -83347.60650203827     -80760.11826743137     -78201.41588815588     -75671.13104614614     -73166.64089299941      53798.06070714547      56215.44546341013      58607.29699731784      60973.22548097501      63314.18535193917      181829.2453250029      184088.6237087814      186323.5569479159      188535.0782790632      190723.8093089714      301350.5269608672      303462.5760177036      305551.4782188665      307618.5939558411      309665.4714996367      412927.7576833555       414901.819293009      416854.5377672535      418787.2266757002      420700.5672950268      517089.7756856378      518934.7500614367      520759.8570161078      522566.6018243784      524355.8483963918      614329.3195140675      616053.3699505898      617759.0487899034      619448.2724531564      621121.4161189391      705106.2502656338      706717.8235258919      708311.6852758491      709890.9437768304      711455.7406069025
                    452      -2.28863127080809     -1597336.461188406     -1592895.379185365     -1588525.825846377     -1584215.947767628     -1579942.848051174     -1359488.905924823     -1355336.882648088     -1351242.743603993     -1347208.518195144     -1343212.419813143     -1137486.145895994     -1133601.483597447     -1129765.848449346     -1125987.218696913     -1122250.890219219     -930245.2465247094     -926614.8402607299     -923030.8305634778     -919490.2535438678     -915992.2178286494     -736790.3997055842      -733396.620358696     -730045.9761796289     -726735.2682378794     -723459.7126563785     -556205.5883575672     -553032.8417968116     -549897.5318732392     -546801.4014036714     -543736.9645085644     -387629.0092529718     -384664.8695915396     -381735.3937168494     -378839.0835258046     -375971.3269840836     -230257.8499275251     -227489.0775165037     -224751.5436074956     -222043.9043100272      -219364.209618589      -83347.9365011417     -80760.31711767825     -78201.39135626188     -75670.89437745497     -73166.71799071772      53797.98614262635      56215.59308958398      58607.24213404023      60973.04419736115      63313.94922877461      181828.5008257966      184088.0810553385       186323.188623963       188534.933706939      190723.9797579107       301349.737306905      303461.6231837218      305550.9442341995      307618.4751291772      309665.2083552974      412927.4317110936      414901.2057190412      416853.9357763077      418786.8820058858      420700.1984992573      517089.4406811422      518934.3744116074      520759.4411970883      522566.0250632045      524355.2989771713      614329.0307966924      616053.2254410741       617758.858304125      619447.6009436212      621120.6896341708      705106.4105694811      706717.9059993561      708311.8045990515      709890.4580127905       711454.976715117
                    456     -1.905181800065596     -1597335.274329546     -1592894.118611179     -1588524.562062672     -1584214.683983915      -1579941.58426746     -1359487.713185172     -1355335.632215102     -1351241.479823926     -1347207.254411434      -1343211.15602943     -1137485.145235889     -1133600.360127593     -1129764.610571362     -1125985.955546146     -1122249.626561045     -930244.6252960652     -926614.0621135816     -923030.1006810314     -919489.1418722081     -915991.0069338637     -736790.9546412333     -733396.9392303274     -730046.0409793324     -726734.5790317805     -723458.6289944965     -556206.3601848641     -553033.4647329907     -549898.6157332819     -546801.7153242703     -543736.8028816733     -387629.5459406772     -384665.4538473635     -381736.0790899727     -378839.6098974355     -375971.9546693841      -230258.149420307     -227489.5638671188     -224752.0044119707      -222044.292253028      -219364.490335323     -83347.87312797178     -80760.62706604786     -78201.58063533821      -75670.9041259458     -73166.58602499111      53797.66389505198      56215.28980715579      58607.31169640121      60973.18197951551      63314.22081352418      181828.0795197348      184087.9419754437      186323.1526055109      188534.9293783237      190724.0693892651      301349.7828031023      303461.5241349958      305550.6424131095       307618.121192302      309665.0099179237      412927.5458143541      414900.9185773205      416853.5345456968      418786.4969701936      420699.7832621252      517089.5528982253      518934.2708001227      520759.1986486783      522565.7342727164      524354.6810081461      614328.9571834552      616053.1912061091      617758.5882526553      619447.2535830649       621120.263805764      705106.2263722675      706717.4371889277      708311.1409537967      709890.0031731884      711454.5316612863
