#! FIELDS time rct DeltaF_200 DeltaF_212.928 DeltaF_226.692 DeltaF_241.346 DeltaF_256.947 DeltaF_273.556 DeltaF_291.24 DeltaF_310.066 DeltaF_330.109 DeltaF_351.448 DeltaF_374.166 DeltaF_398.352 DeltaF_424.102 DeltaF_451.517 DeltaF_480.704 DeltaF_511.777 DeltaF_544.859 DeltaF_580.08 DeltaF_617.577 DeltaF_657.498 DeltaF_700
#! SET print_stride  100
                    472     -5.981207307106432     -2002500.413759342     -1758867.961547826     -1530436.707014839     -1315906.337436806     -1114422.160091623     -925187.6838477665     -747456.7896576526     -580529.7817526665     -423748.4563220645     -276491.8771109873     -138182.1528197697     -8277.431384385451      113732.8805894618      228328.9567954161      335962.0656422778      437054.8770484612      532003.7985135431      621182.6528102778      704941.9933287107       783611.167363665      857499.4666674216
                    476     -5.707609473767972     -2002499.893876938     -1758869.866973078     -1530439.593523064     -1315909.998345276     -1114425.958632986      -925191.207915044     -747459.5175383413     -580531.1178073597      -423748.739819903     -276491.9569795656     -138182.2460305962     -8277.438548356045      113733.0371287642      228329.2142983634      335962.2244857553      437054.8958397381      532003.8227961134      621182.6966554082      704942.1112536069      783611.2596897401      857499.4072657628
                    480      -5.36618149952657      -2002499.32315178     -1758871.346119352      -1530441.95558048     -1315912.403695835      -1114428.60424928     -925193.7856771718     -747461.5586199485     -580532.1613671628       -423748.82491874     -276491.8687361167     -138182.3294690239     -8277.453849126963      113733.2302549952      228329.4636552058      335962.3776407109      437055.0270420405      532003.9671566038      621182.7566208146      704942.0784854593      783611.2394391657       857499.424170334
                    484     -5.277798302163424     -2002499.020265833     -1758872.619286579     -1530443.966284151     -1315914.658611383     -1114431.067050953     -925196.0510205511     -747463.5637346294     -580533.4370152049     -423749.2472627258     -276491.9485472558      -138182.329029026     -8277.453472663909      113733.2266927076      228329.5203659982      335962.4308480374      437054.9339283296      532003.7942536717      621182.4950061688       704941.752261553      783610.7902487406       857498.779723724
                    488     -5.301153008202753     -2002498.842118288      -1758874.06206657     -1530445.748272208     -1315916.949399342      -1114433.31325975     -925198.0472621967     -747465.0241113154     -580534.5394929122     -423749.8558746849     -276492.2765903467     -138182.5529305111     -8277.467151101111      113733.3288327155      228329.6143991518       335962.528177835      437054.9536394802      532003.5642692014      621182.0004542805      704941.0154711193      783609.7320929569      857497.2802988926
                    492     -5.097817768002301     -2002498.448795086     -1758874.800392854     -1530446.850684706     -1315918.549515216     -1114435.025339111     -925199.8988977807     -747466.6549496232     -580535.5376699216     -423750.2320673715     -276492.4531456174      -138182.677511748     -8277.472598971442      113733.3490307927      228329.6425878877       335962.567410043      437054.9630997668      532003.5390821871      621181.8993542381       704940.802634165      783609.3634538203      857496.8298176011
                    496     -4.489321647358813     -2002497.660580211     -1758874.934814607      -1530447.29714176     -1315919.407014931     -1114435.791948581     -925200.7971449012     -747467.5590470565     -580536.2744788495     -423750.4716538914     -276492.6265022586     -138182.8164013083     -8277.483417507359      113733.5212730258      228330.0829710374      335963.1168539826      437055.5447225251       532004.186812521      621182.5606590013      704941.4596509846      783610.0432412861      857497.5678364347
                    500     -4.054923286791385     -2002497.055678864     -1758875.099325694     -1530447.649001746      -1315919.97023399     -1114436.548538615      -925201.508232897     -747468.3733330629     -580536.9047916398     -423750.7417824508     -276492.7297748469     -138182.8925572421     -8277.491593987754      113733.6355817135       228330.293022814      335963.3781562274      437055.8254831093       532004.614385627      621183.1147766698      704942.0561327413      783610.6475616135       857498.172723403
                    504     -3.561526637601501     -2002496.400095774     -1758875.143125162     -1530447.987760804     -1315920.435434131     -1114436.924242339     -925201.7925838375     -747468.6520938762     -580537.1519538932     -423750.8936733138     -276492.7955012923     -138182.9020115569     -8277.496473815036      113733.7653466341      228330.6022311728      335963.8509490797      437056.3735616809       532005.221510143      621183.7511893883      704942.7008932347      783611.3005199049      857498.8281127244
                    508     -3.431261411683198      -2002496.11518694     -1758875.481284147     -1530448.682573293     -1315920.913645231     -1114437.463404956     -925202.3137466979     -747469.2253948477       -580537.76115904     -423751.5234749436     -276493.1569508314     -138183.0511584988     -8277.506676204732      113733.8884715583      228330.7629604809      335963.9793895605      437056.4894871727      532005.3787096534      621183.9350747658      704942.8670856413      783611.4612084175      857498.9873689546
                    512     -3.415668591022089      -2002495.95182282     -1758875.874669893     -1530449.270973904     -1315921.592680239      -1114438.17261466     -925203.0283042325     -747469.9691218529      -580538.494367271     -423752.0415822072     -276493.5158955132     -138183.2249556917     -8277.513759626772      113733.9550566464      228330.8787191873      335964.1319739748      437056.6482791546      532005.5065016425      621183.9859990031      704942.8202372257       783611.299657904      857498.7549495097
                    516     -3.277903662175075     -2002495.672573995     -1758876.106742657     -1530449.625056599     -1315922.158532229     -1114438.779749518     -925203.5355087271      -747470.419885184     -580538.9154996752       -423752.31282594     -276493.6388671577     -138183.2695791514     -8277.515924848012      113733.9939170291      228330.9834828445      335964.2768690828      437056.8024202907      532005.6438953714      621184.1260304051      704942.9481955536      783611.3845353893      857498.8566589731
                    520     -3.090064951630084     -2002495.349025521      -1758876.09600649     -1530449.910551709     -1315922.423881419      -1114439.22906537     -925204.0546540422     -747470.8632665073     -580539.2415937198     -423752.4975213914     -276493.7127669686     -138183.3069058691     -8277.521189149584      113734.0741801259      228331.1109596735      335964.4048900602      437056.9113371199      532005.7964567525      621184.3370270462      704943.1978563602      783611.6626848303      857499.1605332394
                    524     -2.917391650182371     -2002495.045963714     -1758876.183167984     -1530450.103140563     -1315922.737649254     -1114439.682072239     -925204.4625563825     -747471.2143449736     -580539.5289447953     -423752.6627354416     -276493.6787064087     -138183.2401356227     -8277.519032925311      113734.0773267103      228331.1118893302      335964.4483815567      437057.0378661388      532005.9799115666      621184.5678114182      704943.4662898312      783611.9545464348      857499.4620781451
                    528     -2.805607320705699     -2002494.808710532     -1758876.271980699     -1530450.316910504     -1315923.122202484     -1114440.064313223     -925204.8596804314     -747471.5955799926     -580539.8182909297     -423752.8501895168     -276493.7675007642     -138183.2806933867     -8277.521286078241      113734.0828683971        228331.10081036      335964.4930281093      437057.1087191294      532006.0930587885      621184.7296692312      704943.6366569907      783612.1422296095      857499.6785424892
                    532     -2.627963918936541     -2002494.510160146     -1758876.276557695     -1530450.414631183     -1315923.319337743     -1114440.329235218     -925205.1321463704     -747471.8611345093     -580540.0243994829     -423753.0361044598     -276493.8436820324     -138183.3083066679     -8277.522831078859      113734.1242149007      228331.2088486144      335964.6293793945      437057.2798188718      532006.3168574619      621184.9938032522      704943.9269767543      783612.4400706398       857499.977071416
                    536     -2.502858074253133     -2002494.268389068     -1758876.351477934     -1530450.514668426     -1315923.609259902     -1114440.567175048     -925205.4201314357     -747472.1262133977     -580540.2923577224     -423753.2387692584     -276493.9711458363     -138183.3641420828     -8277.525481981114      113734.1442435853      228331.2576731149      335964.7237868177      437057.4307020265      532006.5106128706      621185.2148621827      704944.1622199462      783612.6799406917      857500.2185969296
                    540     -2.323285478699705      -2002493.97610542     -1758876.274219512     -1530450.614147056     -1315923.802960566     -1114440.712961437     -925205.6040963517     -747472.3161200632     -580540.4417388926     -423753.3066204344     -276494.0245372508     -138183.3882944876     -8277.526274847998      113734.1816427775      228331.3741199618      335964.8989632109      437057.6498944448      532006.7767268223      621185.5009397111       704944.453275832      783612.9721261192      857500.5108780061
                    544     -2.255368240629294     -2002493.799172036     -1758876.331755824     -1530450.720524842     -1315924.058767203     -1114441.016880029     -925205.8561144203      -747472.547965721     -580540.7316661363     -423753.5206585532     -276494.2088420357      -138183.461295292     -8277.528252864584      113734.2007890817      228331.4142416937      335964.9566864734      437057.7322593134      532006.8935316714      621185.6495701278      704944.6179691922      783613.1454321165      857500.6873081633
                    548     -2.206621218081773     -2002493.644869189     -1758876.404692765     -1530450.925564459     -1315924.243992067     -1114441.279058567     -925206.1247170523      -747472.816064965     -580541.0419673523     -423753.7960948646     -276494.3904271225     -138183.5603980489     -8277.534567152092      113734.2569980728      228331.4941412279      335965.0466007773       437057.815604913      532006.9770453732       621185.741535191      704944.7314876299      783613.2715632502      857500.8275337605
                    552     -2.160637083344625     -2002493.496576622     -1758876.479025327     -1530451.106489339     -1315924.479189403     -1114441.545816162     -925206.3794101325     -747473.1040740364     -580541.3393282099     -423754.0490118785     -276494.5459749801      -138183.598144545     -8277.535308017777      113734.2689267696       228331.517730757      335965.0905826208      437057.9016661227      532007.0950875243      621185.8789964253      704944.8781070421      783613.4197675227      857500.9758246659
                    556     -2.048865465527444     -2002493.285550106     -1758876.458334209     -1530451.228437178     -1315924.592827223     -1114441.703090217     -925206.5481639075     -747473.2612778217     -580541.4821045705     -423754.1900070548     -276494.6515288855     -138183.6745229745     -8277.540595868373      113734.3356545077      228331.6182687148      335965.2232908511      437058.0562909468      532007.2769591374      621186.0833882093      704945.0884966489       783613.630770895      857501.1868508712
                    560     -1.983607897210372     -2002493.123914168     -1758876.514764054     -1530451.340408002     -1315924.718365661     -1114441.837137424     -925206.7065475533     -747473.4592125902     -580541.7394265356     -423754.4215497286     -276494.8162350103      -138183.759523582      -8277.54541012066      113734.3902057441      228331.7059252722       335965.313169235      437058.1536596866      532007.3930758981      621186.2193600754      704945.2381177557      783613.7889064028      857501.3480511209
                    564     -1.960650172252108     -2002493.007292554     -1758876.620678068     -1530451.488598065      -1315924.88842739     -1114442.030195314     -925206.9089861626     -747473.6564108119     -580541.9595294342     -423754.6850917845     -276494.9957022351     -138183.8542485917     -8277.550939629131      113734.4421885276      228331.7696482536      335965.3709512136      437058.2116156814      532007.4538033524      621186.2742342866      704945.2970705692      783613.8589507411      857501.4251719041
                    568      -1.93531839324557     -2002492.890862643     -1758876.693988686     -1530451.600384373      -1315925.05631381     -1114442.203235971     -925207.1297865092     -747473.8646484198     -580542.2003422546     -423754.9004163719      -276495.129798107     -138183.9211066517     -8277.554505125436       113734.488848281      228331.8541053355      335965.4748437357      437058.3100127595       532007.538885243      621186.3415958314      704945.3286607108      783613.8581739537      857501.4213568278
                    572     -1.909908214589333     -2002492.776783261     -1758876.764553515     -1530451.751287107     -1315925.215008886     -1114442.338031724     -925207.3077891191     -747474.0784508385     -580542.4096304993     -423755.1188086976     -276495.3017512126      -138183.988290624     -8277.557796393638      113734.5419814517      228331.9532415911      335965.5805073432      437058.4051114754      532007.6185497618       621186.400576444      704945.3663886847      783613.8758972849      857501.4097368642
                    576     -1.862963086660427     -2002492.643471689     -1758876.794080321     -1530451.860916133     -1315925.394887811     -1114442.513505018     -925207.4599543024     -747474.2555270367     -580542.5536890153      -423755.210994818     -276495.3607890761     -138184.0380229186     -8277.561962523303      113734.5871388335      228332.0348814323       335965.689743233      437058.5135843406      532007.7051819604      621186.4740827236      704945.4205077416      783613.9133163246      857501.4549568084
                    580     -1.833765983289791     -2002492.530094317     -1758876.806073821      -1530451.96978045     -1315925.541667861     -1114442.719146617     -925207.6591215699     -747474.4351867057     -580542.7044065825     -423755.3049110761     -276495.4296961779      -138184.070811639     -8277.563422038655      113734.6072298811      228332.0797755906      335965.7503121673       437058.586484806      532007.7743708515      621186.5182129059       704945.437037888      783613.9307485693      857501.4927987923
                    584     -1.788865143164967     -2002492.403091435     -1758876.841649265     -1530452.056235432     -1315925.676392829      -1114442.89726515     -925207.8547594795     -747474.5870708976     -580542.8060854658     -423755.3585103225     -276495.4563311269     -138184.0738026888     -8277.563667965116      113734.6103875164      228332.0947673381      335965.8022393704      437058.6625461652      532007.8565592878      621186.6028039886       704945.513368056      783614.0024493893      857501.5640290052
                    588     -1.780942277772337     -2002492.315044608     -1758876.899694997     -1530452.169507715     -1315925.815339608      -1114443.08500077     -925208.0543210864     -747474.8093344315     -580543.0281605112      -423755.544334729     -276495.5728202254     -138184.1069493181     -8277.565492579328      113734.6380099512      228332.1317062051      335965.8378451579      437058.7048639642      532007.9013781104      621186.6453398104      704945.5541880438      783614.0464667036      857501.6225494167
                    592     -1.718698474717346     -2002492.174561847     -1758876.928520837      -1530452.24544867     -1315925.896913733     -1114443.183451846     -925208.1988054499     -747474.9605859643      -580543.138072049     -423755.6524627964     -276495.6706725002     -138184.1610167063     -8277.567842178272      113734.6786522306      228332.2153353899      335965.9353667893      437058.8098819682      532008.0166315315         621186.7707717      704945.6857616451      783614.1826046609      857501.7603287036
                    596     -1.654645724369165     -2002492.034068479     -1758876.905510481      -1530452.32983897     -1315926.027526601     -1114443.284330868     -925208.3175874616      -747475.074357472     -580543.2830675977     -423755.7873806723     -276495.7437198365     -138184.2061963319     -8277.571290314952      113734.7233292297      228332.3014586508      335966.0504322538      437058.9411941664      532008.1536078753      621186.9107610328       704945.826235628      783614.3230978042      857501.9008220694
                    600     -1.643551298104629     -2002491.948250963     -1758876.943416643     -1530452.436357328     -1315926.192754713     -1114443.474243271     -925208.5570212356     -747475.3047695493     -580543.4880285951     -423755.9486150107      -276495.826559276     -138184.2479038072     -8277.575050967114      113734.7653731693      228332.3592725439      335966.1108968868      437059.0007449956      532008.2156745676      621186.9783701907      704945.9051921468      783614.4078181398      857501.9865718761
                    604     -1.618069656913612     -2002491.849688268     -1758876.961846742     -1530452.521485512     -1315926.305937716     -1114443.642793136     -925208.7695752069     -747475.4799897777     -580543.6475187589     -423756.1262665262     -276495.9879048125     -138184.3257666375     -8277.579080260059      113734.8166360872      228332.4420040996      335966.2043246422      437059.0985128779      532008.3142028765      621187.0769324874      704946.0037548376      783614.5063808317       857502.085134568
                    608     -1.552875438920003     -2002491.712984421     -1758876.949333159     -1530452.558109516     -1315926.387153404     -1114443.751334041     -925208.8558601403     -747475.5739373221     -580543.7668210143     -423756.2474312226     -276496.0837080216     -138184.3887929164     -8277.583645029768       113734.879139178      228332.5506206379      335966.3323260491      437059.2305068513      532008.4477115697      621187.2116046007      704946.1398463594      783614.6430293153      857502.2218368374
                    612     -1.541990862531066     -2002491.632095476      -1758876.99465985     -1530452.631189216     -1315926.510023667     -1114443.897039671     -925209.0723172351     -747475.7947305839     -580543.9509341409     -423756.3777798038      -276496.174136396     -138184.4396359207     -8277.586578897044      113734.9192781263      228332.6177099215      335966.4080302074      437059.3075726026      532008.5180257669       621187.275453171      704946.2009015195      783614.7018164297      857502.2757429265
                    616     -1.569062922992405     -2002491.590606362     -1758877.037219893     -1530452.772149474      -1315926.66695666     -1114444.126384798      -925209.323030369     -747476.0309747715     -580544.1392010234     -423756.5380474809     -276496.2720286072      -138184.472553654      -8277.58850421416      113734.9452091097      228332.6539973647      335966.4450801263      437059.3368476894       532008.530869319      621187.2681872027      704946.1750741224      783614.6772249343      857502.2610008218
                    620     -1.574600621839565     -2002491.528967774     -1758877.089739922     -1530452.922537313     -1315926.853463446     -1114444.329291903     -925209.5171845502     -747476.2175349711     -580544.2630275548      -423756.635452166     -276496.3453400945     -138184.4964435046     -8277.588948366811      113734.9531621197      228332.6737101486      335966.4664995967      437059.3573691534      532008.5557102729      621187.2990861353      704946.2110627569      783614.7208299306      857502.3128684117
                    624      -1.53584460683161     -2002491.424365523     -1758877.103459097     -1530452.995787081     -1315926.966219712     -1114444.450002722     -925209.6557649355     -747476.3765997611     -580544.3903808816     -423756.7147011962     -276496.3948724784     -138184.5358137205     -8277.592538422703      113734.9959886184      228332.7407312612      335966.5496364264      437059.4505776424      532008.6553499688      621187.4025430207      704946.3155665013      783614.8254294172      857502.4174706376
                    628     -1.503893980223406      -2002491.32784706     -1758877.138048907     -1530453.076267986     -1315927.077878361     -1114444.571487573     -925209.8043909351     -747476.4966303528     -580544.4787314391      -423756.822705007     -276496.4944147842     -138184.6145849598     -8277.597238927461        113735.04254604      228332.8139786928        335966.63897222      437059.5457366887      532008.7517456524       621187.499058279      704946.4120849423      783614.9219478811      857502.5139891015
                    632     -1.499926497043309     -2002491.260541443     -1758877.174609761     -1530453.180989642      -1315927.22210451     -1114444.720046905     -925209.9979512163     -747476.6910473987      -580544.661206678     -423756.9534316923     -276496.5934971778     -138184.6761370029     -8277.600071560642      113735.0737786079       228332.869214493      335966.7042757908      437059.6129442794      532008.8190500857      621187.5663638917      704946.4793905589      783614.9892534977      857502.5812947181
                    636     -1.485658184781203     -2002491.184118734     -1758877.197432038     -1530453.268815726     -1315927.347483423     -1114444.876615696     -925210.1471495201     -747476.8284820457     -580544.7858872936     -423757.0599818666     -276496.6614646206     -138184.7105939522     -8277.602455497312       113735.105015262      228332.9164447551      335966.7573559537      437059.6706446062      532008.8813144687      621187.6242157742      704946.5378810051      783615.0551967792      857502.6508652645
                    640      -1.48948059322397     -2002491.126927052     -1758877.264110751     -1530453.376634395     -1315927.496071254     -1114445.043051257     -925210.2976086956     -747476.9897082592     -580544.9261391147     -423757.1574549997     -276496.7191658575     -138184.7281492545     -8277.602870376226      113735.1170724282      228332.9419840015      335966.7707998233      437059.6741610584      532008.8972456735      621187.6599530493      704946.5838441559      783615.1040554569      857502.7027835506
                    644     -1.465503561744923     -2002491.043035145     -1758877.283387586     -1530453.461882577     -1315927.571439523     -1114445.176484656     -925210.4473308257      -747477.133676057     -580545.0416944274     -423757.2426464562     -276496.7804230717      -138184.752730479     -8277.603434359486      113735.1299821529      228332.9869669407      335966.8343938134      437059.7475222779      532008.9778370635      621187.7434485467      704946.6677205688      783615.1879471658      857502.7866754571
                    648     -1.422736498394716     -2002490.941413516     -1758877.302364534      -1530453.50269154     -1315927.642958093     -1114445.261888313     -925210.5390863582     -747477.2067584239     -580545.1346044546     -423757.3393263177     -276496.8577184943     -138184.7882864135     -8277.605681166871       113735.173156821      228333.0645995919      335966.9233589919      437059.8434327277      532009.0778504483       621187.844922476      704946.7693383882      783615.2895687663      857502.8882970883
                    652     -1.387949236256236     -2002490.848795118     -1758877.309815475     -1530453.567066785     -1315927.734485987     -1114445.377368226      -925210.674974329     -747477.3492876302      -580545.215453096     -423757.3914058874      -276496.891661761     -138184.8087207585     -8277.608258655298      113735.2168978726      228333.1336049507      335967.0057080034      437059.9328530133      532009.1696469655      621187.9374624932      704946.8619547607      783615.3821871482      857502.9809154859
                    656      -1.38251938777683      -2002490.78652258     -1758877.348570423     -1530453.671355869      -1315927.86346483     -1114445.529997592     -925210.8362667814     -747477.5055064139     -580545.3340163039     -423757.4892254722     -276496.9687189907     -138184.8379366508     -8277.609922655833      113735.2421521619      228333.1803225047       335967.063744545      437059.9944008855      532009.2318708478      621187.9997341498       704946.924227294      783615.4444596859      857503.0431880236
                    660     -1.347932976425072     -2002490.696048704      -1758877.36157818     -1530453.717935305      -1315927.93288325     -1114445.626377364     -925210.9637277315      -747477.624349657     -580545.4009581156     -423757.5402076677      -276497.044212669     -138184.8934640171     -8277.614240866187      113735.2975326317      228333.2608267007      335967.1505201468      437060.0842836971      532009.3223226507       621188.090207827      704947.0147011699      783615.5349335624      857503.1336619001
                    664     -1.311006786015306     -2002490.604158696     -1758877.387093277     -1530453.752027706     -1315928.003392591     -1114445.727535072      -925211.073533859     -747477.7196966192     -580545.4640864318     -423757.6034199647     -276497.0888896045      -138184.930541506     -8277.617489656412       113735.345416634      228333.3402667733      335967.2385573451      437060.1751924452       532009.414121937      621188.1820956045      704947.1065911613      783615.6268235688      857503.2255519065
                    668     -1.253244707092757     -2002490.492326415      -1758877.40729327      -1530453.75303532     -1315928.039305674     -1114445.769898901     -925211.1274001308     -747477.7565269517     -580545.5001671313     -423757.6357045076     -276497.1310690072     -138184.9724473421     -8277.621122220346      113735.3986028144      228333.4300183092      335967.3431229428      437060.2843290286      532009.5235779623      621188.2923700751      704947.2178519049      783615.7385877715      857503.3373816493
                    672     -1.219842125385304     -2002490.405718654     -1758877.406925143     -1530453.784826208     -1315928.124589457     -1114445.869741445     -925211.2409476967     -747477.8474175838     -580545.5412546536     -423757.6775255785     -276497.1823160743     -138185.0089705821     -8277.623289554906      113735.4338054934      228333.5021446084      335967.4272422952      437060.3697794173       532009.609308447      621188.3788082065      704947.3044519773      783615.8251954342      857503.4239894097
                    676     -1.234429559579502     -2002490.367938689     -1758877.462287901     -1530453.900601713     -1315928.234258182     -1114446.056392867     -925211.4278845467     -747477.9980613705      -580545.673464119     -423757.7845128382     -276497.2526965165     -138185.0411699512     -8277.624784390786      113735.4511270399      228333.5339941915      335967.4643248526      437060.4075327164      532009.6470881335      621188.4165881708      704947.3422319423      783615.8629753992      857503.4617693748
                    680     -1.232923144422061     -2002490.314876679     -1758877.522723406     -1530454.007871986     -1315928.372125769     -1114446.216948419     -925211.5703652066     -747478.0993699752     -580545.7541023513     -423757.8478565245     -276497.3025964381     -138185.0733593557     -8277.626514181455      113735.4743204432      228333.5764529163      335967.5131054161      437060.4593622874      532009.7000474099      621188.4696480187      704947.3952939396      783615.9160374091      857503.5148313846
                    684     -1.221384907264811     -2002490.252569867     -1758877.578614313     -1530454.090425711      -1315928.49394494     -1114446.359188589     -925211.6932425459       -747478.18653957     -580545.8251896222     -423757.9047395576     -276497.3429428534     -138185.1009099807     -8277.629093396699      113735.5093232899      228333.6288516509      335967.5698828689       437060.519971211      532009.7622207252      621188.5319522553      704947.4576007393      783615.9783442226      857503.5771381982
                    688     -1.216665471608894     -2002490.197845208     -1758877.623139428     -1530454.215824931     -1315928.621784482     -1114446.496182161     -925211.8029662509     -747478.2920246136     -580545.9058529157     -423757.9536582788      -276497.395727057     -138185.1395984315     -8277.631407326413       113735.536847188      228333.6750931823      335967.6229815094       437060.573722205      532009.8166931876      621188.5866627843      704947.5123252022      783616.0330688823      857503.6318628587
                    692     -1.221704352972524     -2002490.153619603     -1758877.698878109     -1530454.338879446     -1315928.764214487     -1114446.640123737     -925211.9356168102     -747478.3845611229     -580545.9914979792     -423758.0378377957     -276497.4521496487     -138185.1693392953     -8277.633172152044      113735.5579386126       228333.708097737      335967.6637746133       437060.617487405      532009.8608973128      621188.6308881113      704947.5565508086      783616.0772944897      857503.6760884661
                    696     -1.199336694907154     -2002490.082706567     -1758877.765292943     -1530454.408319354      -1315928.86027146     -1114446.743885836     -925212.0364278443     -747478.4610018166      -580546.041295956     -423758.0570327623     -276497.4742896604     -138185.1876924813     -8277.634700837638      113735.5853831573      228333.7644966174      335967.7315921675      437060.6878924561       532009.931778143      621188.7018006092      704947.6274638418      783616.1482075254      857503.7470015017
