#! FIELDS time rct DeltaF_300 DeltaF_319.625 DeltaF_340.535 DeltaF_362.812 DeltaF_386.546 DeltaF_411.833 DeltaF_438.774 DeltaF_467.478 DeltaF_498.059 DeltaF_530.641 DeltaF_565.354 DeltaF_602.338 DeltaF_641.742 DeltaF_683.723 DeltaF_728.451 DeltaF_776.105 DeltaF_826.876 DeltaF_880.968 DeltaF_938.599 DeltaF_1000
#! SET print_stride  100
                    476     -2.541013200872081     -2002240.054892312     -1755717.077896649     -1524903.290395107     -1308303.860137583     -1105030.942288626      -914261.105973413     -735223.5438749361     -567195.1381954422     -409498.7468619419     -261497.2222167869     -122594.9899496238      7765.941566748694       130111.369073195      244934.5547485407       352698.084356935      453836.1616252119       548755.573738783      637838.7351559832      721444.6833141648      799910.5360045424
                    480     -2.635625865594688     -2002239.805559202     -1755717.480464613      -1524903.63626763     -1308304.218161673     -1105031.234818523     -914261.5048049615     -735223.8489202649     -567195.2765482765      -409498.726569579     -261497.1081713332     -122594.8612803274      7765.931660962018      130111.1444946439      244934.0362357615      352697.3430504613       453835.420524963       548754.954938772      637838.1633263773      721444.0430539765      799909.7450089304
                    484     -2.666037156416814     -2002239.514216366     -1755718.008026529     -1524903.847488448     -1308304.467908578     -1105031.605007569     -914261.7095413146      -735223.990935094     -567195.3051794309     -409498.7138325012     -261497.0795040376     -122594.8361961118      7765.926307449129      130111.0127601575      244933.8188700259      352697.0347833327      453834.9864061237       548754.447385602      637837.5682448794      721443.3839257242      799908.9516746931
                    488     -2.402704711734994     -2002238.948630548     -1755718.358152962     -1524903.843777104     -1308304.426577763     -1105031.352326979     -914261.3123515723     -735223.5348504295     -567194.9614925303     -409498.4316605135     -261496.8773552271     -122594.7514816372      7765.925093954018      130111.0747238376      244933.8664985501      352696.9961441107      453834.8633202045      548754.2377666165      637837.3205400124      721443.1365329862      799908.7161092942
                    492     -2.251447938302297      -2002238.51239183     -1755718.630551795     -1524904.052698578      -1308304.40212541      -1105031.16849593     -914261.0340858565     -735223.1922991438     -567194.6485967677     -409498.1011352494     -261496.5828615352     -122594.5860399241      7765.913786780799      130110.8940714225      244933.6116315609      352696.6678744499      453834.4469504452      548753.8707506745      637837.0365571734      721442.9151622034      799908.5474825007
                    496     -2.344828570205113     -2002238.336194336     -1755719.052727406     -1524904.419289896      -1308304.60843129     -1105031.318225497     -914261.0743620299     -735223.0762209685     -567194.4810597297     -409497.9256304432     -261496.4153216144     -122594.4669058126      7765.902638267077      130110.6962460984      244933.2686910511      352696.2435252073      453833.8541216054      548753.1624901764      637836.2840510251      721442.0762336248      799907.6627925816
                    500     -2.336876302557727     -2002238.072487589     -1755719.440727211     -1524904.638072252     -1308304.772281681     -1105031.458708836     -914261.1563884226      -735223.091084003     -567194.4409905585     -409497.8560622927     -261496.3743620994     -122594.4626618855      7765.902518549706      130110.6743043577      244933.2156989436      352696.1452463346      453833.6488956388      548752.8229207463       637835.857597274      721441.5397873621      799907.0704603286
                    504     -2.209748629021758     -2002237.702080255       -1755719.7022376     -1524904.856454556     -1308304.998524804      -1105031.56584986     -914261.2096453331     -735223.0517381295     -567194.3689879592     -409497.7185002414     -261496.1820257896     -122594.3403861694      7765.893524916734      130110.5544831422      244933.0857947257       352696.129600526      453833.6786247439      548752.8188277929      637835.8479748482      721441.5277732853      799907.0231059458
                    508     -2.231964055874585     -2002237.492330266     -1755720.097068621     -1524905.170974793     -1308305.242015599     -1105031.774472984     -914261.3208037019     -735223.1672082319     -567194.5463056988     -409497.8070309596       -261496.23927716       -122594.37182215      7765.893478589763      130110.5256038139      244932.9831498764      352695.9828499077      453833.4487520718      548752.5205089188      637835.5311541976       721441.303959655      799906.8730607445
                    512     -1.920102964943275     -2002236.958812225     -1755719.940380255      -1524905.09630591     -1308305.055905005     -1105031.648672852     -914261.2382966597       -735223.02949272     -567194.3947331336     -409497.7361104828     -261496.2635013837     -122594.4684365119       7765.90285246848       130110.640195167      244933.1276686321      352696.2001825411      453833.7824850875      548752.9238581383       637835.951066416      721441.7361691062      799907.3041222534
                    516      -1.78581111250956      -2002236.61229453     -1755719.939751346     -1524905.164387014     -1308305.141037678     -1105031.777384032     -914261.4047707936     -735223.1042253879     -567194.3303716097     -409497.5620050813     -261496.1147776098     -122594.4235827921      7765.903015779823      130110.6413358067      244933.1608693168      352696.3115445384       453833.890430583      548752.9923989974      637836.0296631337      721441.8306419059      799907.3618728757
                    520     -1.768758972221989     -2002236.391677744     -1755719.967645304     -1524905.235202047     -1308305.128455591     -1105031.811115567     -914261.5003853771     -735223.2756760311     -567194.4948940909     -409497.5987173941     -261496.0782001873     -122594.3738313711      7765.896956802216      130110.5493029597      244933.0389010374      352696.1728873693      453833.7341552055      548752.8307692418      637835.8823227432      721441.6628954416      799907.2194885117
                    524     -1.706500558928298      -2002236.13383657     -1755719.976095447     -1524905.168302018     -1308305.038247258     -1105031.728968683     -914261.4671800081     -735223.3215160556     -567194.6439502521     -409497.6903134891     -261496.0953389312     -122594.3615318396      7765.893726899738      130110.5194740429      244933.0406713332      352696.1473113581      453833.6182635183      548752.7169089576      637835.7529370715      721441.5311443079      799907.1099063153
                    528     -1.459256060304929     -2002235.698388794     -1755719.824767459      -1524904.88274171     -1308304.735588356      -1105031.37669331      -914261.143851214     -735223.0889343069     -567194.4728098704     -409497.5567764435     -261496.0530073155     -122594.3627238872       7765.89350235442      130110.5627553087      244933.1780573108      352696.3466058683      453833.8178558222      548752.8634844479      637835.8814426017      721441.6715076182      799907.2442548786
                    532     -1.342962978995269     -2002235.400735238     -1755719.843302889     -1524904.750225357     -1308304.523816206     -1105031.155135114     -914260.9483335481     -735222.9413467138     -567194.3224812356     -409497.4251451375     -261495.9671598969     -122594.3448586666      7765.895127091847      130110.6152844051      244933.2405225672      352696.3477340534      453833.7353984565      548752.7399118359      637835.7548638602      721441.5557526221      799907.1235331519
                    536     -1.166658435948577     -2002235.049432844     -1755719.705314089     -1524904.564178507     -1308304.348503668      -1105030.96196109      -914260.747129639     -735222.6988217961     -567194.0643676092     -409497.2104449315     -261495.8101949235     -122594.2532042229      7765.891932142024       130110.610697843      244933.2641470352      352696.3580823615      453833.7802160716        548752.82583186      637835.8347573229      721441.6038751197      799907.1615335268
                    540    -0.9448596944178201     -2002234.658567522     -1755719.470688177     -1524904.347157379     -1308304.062561613     -1105030.716816787     -914260.4952703305     -735222.4170919663     -567193.7644354069     -409496.9405025981      -261495.653143176     -122594.2361522341      7765.893668873057      130110.6310165561      244933.3073750453      352696.4212632645      453833.8786059701       548752.955591907      637836.0005748691      721441.8236420506      799907.4084729567
                    544    -0.7743057139611739     -2002234.324489322     -1755719.356291772      -1524904.24775903     -1308303.936156977     -1105030.547051912     -914260.2689918742     -735222.1481698301     -567193.5051832579     -409496.7288061955     -261495.5348891364     -122594.2364060908      7765.897810090578      130110.7136402474      244933.4162250783      352696.5391469453      453834.0092479275      548753.0949473165      637836.1257515998      721441.9136092555      799907.4713423569
                    548    -0.5495631324004606     -2002233.941413006     -1755719.206914337     -1524904.096522236     -1308303.744309764     -1105030.307618462     -914259.9465964583     -735221.8440879271      -567193.248692932     -409496.5443735137     -261495.4588096123     -122594.2486878058      7765.901315373315      130110.7941424451      244933.5604821415      352696.7230634099      453834.2390793849      548753.3626152606      637836.4090267329      721442.2068523556      799907.7630138247
                    552    -0.4463598553900188     -2002233.684747082     -1755719.162756803     -1524904.037264524     -1308303.657276702     -1105030.196207702      -914259.771623207     -735221.6202043092     -567193.0186048157     -409496.3619515725      -261495.328268682     -122594.2052196358      7765.900491830521      130110.8122410972      244933.6242456643      352696.8149047207      453834.3382773964       548753.412298456      637836.4082555228      721442.1763845067      799907.6846261871
                    556    -0.3929753370062262     -2002233.482480216     -1755719.223118579      -1524904.03827829     -1308303.608657831     -1105030.088684303     -914259.6299122286     -735221.4398327293     -567192.8313079983     -409496.1908426666     -261495.2021729809      -122594.162913731      7765.899865219093      130110.7867818505      244933.5770383603      352696.7839418128       453834.302704541      548753.3832936917      637836.3683727635      721442.1080270582      799907.6222826937
                    560    -0.3270997366413054      -2002233.27203706     -1755719.200055226     -1524904.021468756     -1308303.556505839     -1105030.007422455     -914259.4827969278     -735221.2610126177     -567192.6704397862     -409496.0629979778      -261495.137998341     -122594.1393091786      7765.898781742355      130110.7767795301      244933.5460705226      352696.7264641763      453834.2538578861      548753.3924854991      637836.4068777416      721442.1554389795      799907.6798034243
                    564    -0.2142834091952782     -2002233.018724902     -1755719.181664403     -1524903.937197853     -1308303.449003682     -1105029.856665921     -914259.2835521913     -735221.0406547828     -567192.4608445126     -409495.9146096904     -261495.0805156118     -122594.1544473088       7765.90148326192      130110.8299048178      244933.6406597886      352696.8358257046      453834.3836309264      548753.5038326241      637836.4829818569       721442.207957521      799907.7316157798
                    568    -0.1252765292135896     -2002232.793070824      -1755719.17975948      -1524903.92033927     -1308303.359037498     -1105029.721775938     -914259.1082126152     -735220.8563293223      -567192.324177991     -409495.8196669788      -261495.067527487     -122594.1740919731      7765.903102359925      130110.8456786825      244933.6531382654      352696.8967646934        453834.48240199      548753.6027184398      637836.5968129173      721442.3282690651      799907.8366019117
                    572   -0.02845641297686224     -2002232.563246903     -1755719.166418884     -1524903.845310689     -1308303.270186754     -1105029.594180073      -914258.942266084     -735220.7036473171     -567192.1954602704     -409495.7035054597     -261494.9974235664     -122594.1646815308      7765.903364776285      130110.8589577204      244933.6727123527      352696.9237307431      453834.5382070353       548753.707499052      637836.7416066348      721442.4899011645      799908.0214200545
                    576  -0.001596763157960492     -2002232.406837591     -1755719.142094957     -1524903.814999689     -1308303.248688961     -1105029.577533712     -914258.9014189732     -735220.6870735751      -567192.199406591     -409495.6974857837     -261494.9956539234     -122594.1668029799      7765.903801682643      130110.8658446089       244933.687403851      352696.9404309918       453834.553060016       548753.730373114      637836.7739869304      721442.5457597853      799908.0853501767
                    580    0.04417019913070461     -2002232.234800228     -1755719.035233648     -1524903.757165526     -1308303.175458891     -1105029.519208589     -914258.8626620863     -735220.6365333897     -567192.1460925395     -409495.6558623533     -261494.9765307261     -122594.1654751773      7765.904230789797      130110.8823054798       244933.739557978      352697.0172887573      453834.6117519551      548753.7623581112      637836.7936555614      721442.5440573056      799908.0864113983
                    584   -0.03388748386970392     -2002232.189704848     -1755719.147257212     -1524903.867645163     -1308303.262878553      -1105029.59266569     -914258.9006267192     -735220.6662862769     -567192.1824055937     -409495.6802901821     -261494.9826137746     -122594.1688338158      7765.903385901972      130110.8453714545      244933.6508755586      352696.8870707093      453834.4708308093      548753.6106084094      637836.6267391075      721442.3624839033      799907.9022290675
                    588   -0.03718717324804355     -2002232.072818592     -1755719.143389076     -1524903.901611312     -1308303.304681042     -1105029.632765851     -914258.9209063869      -735220.641213343     -567192.1264556266      -409495.608524401      -261494.922661745     -122594.1429531025      7765.902559957641      130110.8444610003      244933.6405313004      352696.8614844282      453834.4296970739      548753.5614590917      637836.5743362323      721442.3054759431      799907.8342944973
                    592     0.0246227677220221      -2002231.89365021     -1755719.158615588     -1524903.873786941     -1308303.222089487     -1105029.541485535     -914258.7752624219     -735220.4870149649     -567191.9795965319     -409495.4862634357     -261494.8367027798     -122594.1090368984      7765.900870257843      130110.8185072858      244933.5964542327      352696.8513319613      453834.4597208311      548753.6155954145      637836.6271116266      721442.3646106876      799907.9006894984
                    596    0.04081834244182254     -2002231.762793713     -1755719.244034778     -1524903.891005823     -1308303.184857313     -1105029.482912764     -914258.6793403457     -735220.3845132835     -567191.8748658318     -409495.4032996775     -261494.7823259394     -122594.0880216647      7765.900057581393      130110.8036101747       244933.582360124      352696.8341262916      453834.4340246419      548753.5944362627      637836.5908007313      721442.3109056532      799907.8411484425
                    600     0.1034002212418497     -2002231.588127197     -1755719.303242263     -1524903.876960037     -1308303.111463465     -1105029.393255212     -914258.5782076274     -735220.2703001973      -567191.746317176     -409495.2951475888     -261494.7148264353     -122594.0759721004      7765.901311116088      130110.8427419446      244933.6432980775      352696.8939821906       453834.509616932      548753.6620777886      637836.6354648725       721442.355612089      799907.9057826507
                    604     0.1354905388063733     -2002231.446415302      -1755719.37212134     -1524903.894800158       -1308303.0820226     -1105029.347351132     -914258.5185050411     -735220.2049165379     -567191.6940870263     -409495.2670768006     -261494.7106807317     -122594.0830010485      7765.901285929836      130110.8323587412      244933.6320957265      352696.9163913991      453834.5553211014      548753.7200065549      637836.7126784406      721442.4407246718      799907.9984090901
                    608    0.09774700516850823      -2002231.37689439     -1755719.507327532     -1524903.928778814     -1308303.118204975     -1105029.336271388     -914258.4921140347     -735220.1743711046     -567191.7010343284     -409495.2873572299     -261494.7254472493     -122594.1051462378      7765.903421254174      130110.8564724949      244933.6361285763      352696.8673240416      453834.4407030935      548753.5855463115      637836.5945182047      721442.3453227392      799907.9078590238
                    612     0.1142390731133964     -2002231.255395768     -1755719.584272177     -1524903.927988409     -1308303.096988517     -1105029.272413843     -914258.3949263456     -735220.0658108008     -567191.5958452938      -409495.199531709     -261494.6738103853     -122594.0820434989      7765.901735314209      130110.8363418976      244933.6266183144      352696.8605360244      453834.4233539357      548753.5528223279      637836.5558023718      721442.3002523235       799907.845205644
                    616     0.1334247358842335     -2002231.133368343     -1755719.586126872     -1524903.892756719     -1308303.044415419     -1105029.222948873     -914258.3318842857     -735219.9922845541     -567191.5057343369      -409495.107790441     -261494.6190680643     -122594.0643979211      7765.900750260264      130110.8223030912      244933.6041578872      352696.8164379027      453834.3712443617      548753.4952539899      637836.5080873565      721442.2899914637       799907.882197599
                    620    0.09898790958306491     -2002231.067040742     -1755719.649795726     -1524903.893804858     -1308303.036445851     -1105029.201940453     -914258.3119230042     -735219.9851229188     -567191.4925914475     -409495.1143812352     -261494.6441510426     -122594.0673662328      7765.900023321444      130110.8075213432      244933.5705506911      352696.7653325576      453834.3120270309      548753.4132925848      637836.3926354031      721442.1438077092      799907.7076891032
                    624    0.06991582076616749     -2002230.997343474     -1755719.685356984     -1524903.891440798     -1308303.007268704     -1105029.184734175      -914258.326634592      -735220.026227196     -567191.5469318646     -409495.1259351529     -261494.6369493373     -122594.0620350471      7765.899203114648       130110.784104642      244933.5155594005      352696.6687939689      453834.2136148376      548753.3386385152      637836.3285626863      721442.0799484284      799907.6633161618
                    628    0.07958830981162129      -2002230.89081923     -1755719.655634819     -1524903.863604917     -1308302.960425651     -1105029.138187111     -914258.2977632113     -735220.0069133604     -567191.5646028694     -409495.1329753458     -261494.6345077179     -122594.0702584219      7765.899334550611      130110.7806536083      244933.5080144777      352696.6547194321      453834.1908521481      548753.3211879773      637836.3200363077      721442.0830936345      799907.6782925435
                    632     0.1184676316767964     -2002230.756932708     -1755719.611831808     -1524903.782743443     -1308302.891780106     -1105029.063191937     -914258.2619758509     -735219.9894563225     -567191.5351766105     -409495.0804867902     -261494.5903363349     -122594.0565532782       7765.89872318667      130110.7895406008      244933.5348027722       352696.691549258      453834.2268477281      548753.3550882011      637836.3446489609      721442.1024877337      799907.7187212738
                    636     0.1548170689435949     -2002230.627351679     -1755719.637981538     -1524903.757916028      -1308302.85275505     -1105028.987389001      -914258.178834272     -735219.9144467658     -567191.4634547959     -409495.0046800576     -261494.5244881433     -122594.0193954938      7765.896984844912      130110.7834818681      244933.5461262658      352696.7173121014      453834.2587584035      548753.3808124143      637836.3656901995      721442.1139633465      799907.7225986904
                    640     0.1748502602581005     -2002230.515797353     -1755719.707104533     -1524903.764317092     -1308302.825913429     -1105028.934923185     -914258.1151768868     -735219.8468102333     -567191.3943361064     -409494.9285031923     -261494.4774581114     -122594.0034638596      7765.895780271369      130110.7692729342      244933.5383830728      352696.7015276561      453834.2337187468      548753.3774918552      637836.3831997199      721442.1390141851      799907.7533598507
                    644     0.1981585224100752     -2002230.402616777     -1755719.769391249     -1524903.769730692     -1308302.781018752     -1105028.861162664     -914258.0275951623     -735219.7544930815      -567191.328082077     -409494.9049279948     -261494.4857468434     -122594.0265155148      7765.897622458991      130110.7958065904      244933.5827298277      352696.7513907474      453834.2744729772      548753.3946197815      637836.3784476431      721442.1225004096      799907.7266806712
                    648     0.2008250386313512     -2002230.311668408     -1755719.827651636      -1524903.80710134     -1308302.781557515     -1105028.805986163     -914257.9498187994     -735219.6716030702     -567191.2451982443     -409494.8333698423     -261494.4478567982     -122594.0158738675      7765.896998509243      130110.7728792489      244933.5395147473      352696.7096351463      453834.2276528511      548753.3410586731      637836.3409724362      721442.0978305718      799907.7032711341
                    652     0.2184023834057351     -2002230.207344359     -1755719.883827957     -1524903.805982769     -1308302.765763333     -1105028.745985074     -914257.8647209767     -735219.5832453346     -567191.1763997374     -409494.7948060114     -261494.4503460151     -122594.0343449055       7765.89813643334      130110.7777965285      244933.5483762939      352696.7239492674      453834.2390444117      548753.3422577577      637836.3420629416      721442.1005608989      799907.6957833103
                    656      0.252632160458852     -2002230.087850549     -1755719.907268954     -1524903.786620909     -1308302.711719114      -1105028.67048779      -914257.779717683     -735219.4850950001     -567191.0722491706     -409494.7203108723     -261494.4242467874      -122594.024664935      7765.898004255383      130110.7747582331       244933.546377906      352696.7327320114      453834.2491335036      548753.3482915537      637836.3594322543      721442.1363566699      799907.7453588208
                    660     0.2341443536279456     -2002230.022507158     -1755719.977911453     -1524903.822485868     -1308302.729268407     -1105028.652498899     -914257.7354469113     -735219.4372832082     -567191.0269576805     -409494.6872141414     -261494.4110322677      -122594.020997304      7765.897758972002      130110.7597492078      244933.5021466885      352696.6607115027      453834.1629916335      548753.2726915155      637836.2934088373      721442.0897206961      799907.7171742476
                    664     0.2057431302819246     -2002229.968462658     -1755720.049481095     -1524903.871366681     -1308302.761503147      -1105028.65909676     -914257.7316574826     -735219.4253294589     -567191.0150289304     -409494.6946624101     -261494.4173555452     -122594.0212204335      7765.897685495295      130110.7475632619      244933.4761308085      352696.6270796086      453834.1193122013      548753.2157988155      637836.2249949359      721442.0114759989      799907.6314908607
                    668      0.171061095230917     -2002229.922039391     -1755720.096809428     -1524903.902954518     -1308302.790217974     -1105028.678643216     -914257.7350031539     -735219.4004195051     -567190.9767592415     -409494.6593421144     -261494.3899775711     -122594.0104133438      7765.897264912005      130110.7272833744      244933.4195156384      352696.5291525423      453834.0047920379      548753.1036534085      637836.1131171762      721441.9141728337      799907.5556133899
                    672     0.1402549757431371     -2002229.873037741     -1755720.149655021     -1524903.947338246     -1308302.811223133     -1105028.693603492      -914257.741613403     -735219.3963591821      -567190.956256297     -409494.6320436134     -261494.3700061236     -122593.9932422165      7765.895331637027      130110.6922657178      244933.3691865228      352696.4640752284      453833.9337676559      548753.0291764304      637836.0322697524      721441.8261206568       799907.459551409
                    676     0.1429488823698248     -2002229.791792736     -1755720.205396687     -1524903.980856382     -1308302.838935344     -1105028.702842116     -914257.7386105164     -735219.3564431178     -567190.9020968276     -409494.5872840334     -261494.3487884818     -122593.9927000305      7765.895818654691      130110.7042324595       244933.392751439      352696.4814070766      453833.9268997798      548753.0147658677       637836.022025866      721441.8128444341      799907.4299385808
                    680    0.09040404005741012     -2002229.767004186     -1755720.306683498     -1524904.049827237     -1308302.930743678     -1105028.769483449     -914257.7845991952     -735219.4003528379     -567190.9377812508     -409494.6115682209     -261494.3606640047     -122593.9961225849      7765.895859149299      130110.6991948213      244933.3681007422      352696.4201608747      453833.8378218162      548752.9111192211      637835.9228059113      721441.7253966798      799907.3521448738
                    684      0.114906933352497     -2002229.666348428     -1755720.332261924     -1524904.058841222     -1308302.906052861     -1105028.744636864     -914257.7453209747     -735219.3522236828     -567190.8864107965     -409494.5730168315      -261494.347964434     -122594.0039204526      7765.896944522357      130110.7227816766      244933.4095937756      352696.4624166277      453833.8766263041      548752.9431158975      637835.9496388618      721441.7406803188      799907.3552965419
                    688     0.1147391809299674     -2002229.591508345     -1755720.412148562     -1524904.102269322       -1308302.9261452      -1105028.74155691     -914257.7270153533     -735219.3425022231     -567190.8852838079     -409494.5952620379     -261494.3680498895     -122594.0108553166      7765.897105338818      130110.7300694781        244933.42519289      352696.4827932648      453833.8998674495      548752.9676725295      637835.9667872339      721441.7458493131      799907.3592169848
                    692    0.09814234756523769     -2002229.534208447     -1755720.476686742     -1524904.174293817     -1308302.963537663     -1105028.756760811     -914257.7383452462      -735219.336146826     -567190.8745844489     -409494.6043125298      -261494.386797828     -122594.0216388063      7765.897325232911      130110.7259608785      244933.4142634039      352696.4724293845      453833.8870551213        548752.94990098      637835.9414702527      721441.7194362256      799907.3315559644
                    696     0.1011617072465788      -2002229.45837102     -1755720.491470972     -1524904.212141053     -1308302.976872799     -1105028.770471757     -914257.7378212236      -735219.312263703     -567190.8456506456     -409494.5788539933     -261494.3828454644     -122594.0196852382      7765.897294551737      130110.7351465017      244933.4330520917      352696.4845174096      453833.8895619898      548752.9408552791      637835.9269449284      721441.7102826497      799907.3260711696
                    700     0.1276548173247235     -2002229.360107467     -1755720.499198263     -1524904.208454591     -1308302.966988063     -1105028.777048926     -914257.7295196092      -735219.282406221      -567190.806885841      -409494.535749506     -261494.3521155221        -122594.0054205      7765.896257460926      130110.7214042048      244933.4308066207      352696.5047415635      453833.9342341877      548753.0024218864      637835.9944825966      721441.7753477567      799907.3876900047
                    704     0.1141246490447224     -2002229.302885106     -1755720.578025934     -1524904.255617491     -1308303.012264848     -1105028.835948511     -914257.7836327297     -735219.3154055388     -567190.8109642204     -409494.5399398281     -261494.3592072033      -122594.005660963      7765.896072590297      130110.7197523996      244933.4306487395       352696.504779683      453833.9389898602      548753.0116572108       637836.007554356      721441.7836942226      799907.3922973495
                    708    0.09971345464351154     -2002229.247533209     -1755720.680941893     -1524904.293857869     -1308303.038954776     -1105028.874658734     -914257.8374214417     -735219.3386697543     -567190.8009179098     -409494.5066363623     -261494.3293507012     -122593.9968410523       7765.89541065989      130110.7014012577      244933.4059396625      352696.4793083796       453833.910748903       548752.988384362      637835.9997139123      721441.7874629664      799907.4057981336
                    712    0.06365916358992336     -2002229.214786559     -1755720.862949534     -1524904.327119016     -1308303.041178199     -1105028.892432767     -914257.8606677075     -735219.3850577342     -567190.8804057981     -409494.5771356138     -261494.3724380069      -122594.014042793      7765.896207723127      130110.7059490302      244933.3975743632      352696.4543729268      453833.8726487582       548752.947097916       637835.965435123      721441.7540065839      799907.3656236009
